source_id,title,year,venue,doi_or_url,source_type,topic_family,theorem_dependency,claim_supported,provenance,used_in_proof_dependency,read_status
SRC0103,Biophysical aspects of blood flow in the microvasculature,1996,Cardiovascular Research,https://doi.org/10.1016/s0008-6363(96)00065-x,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0104,Polymeric composites for powder-based additive manufacturing: Materials and applications,2018,Progress in Polymer Science,https://doi.org/10.1016/j.progpolymsci.2018.11.001,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0105,Aerosol indirect effects – general circulation model intercomparison and evaluation with satellite data,2009,Atmospheric chemistry and physics,https://doi.org/10.5194/acp-9-8697-2009,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0106,"Antioxidant Potential of Propolis, Bee Pollen, and Royal Jelly: Possible Medical Application",2018,Oxidative Medicine and Cellular Longevity,https://doi.org/10.1155/2018/7074209,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0107,On the Timing and Efficiency of Creative Destruction,1996,The Quarterly Journal of Economics,https://doi.org/10.2307/2946673,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0108,Flux Compactification,2006,University of North Texas Digital Library (University of North Texas),https://doi.org/10.48550/arxiv.hep-th/0610102,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0109,Expression Profiling in the Muscular Dystrophies,2000,The Journal of Cell Biology,https://doi.org/10.1083/jcb.151.6.1321,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0110,Dependence of flood risk perceptions on socioeconomic and objective risk factors,2009,Water Resources Research,https://doi.org/10.1029/2009wr007743,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0111,Terrestrial laser scanning in forest ecology: Expanding the horizon,2020,Remote Sensing of Environment,https://doi.org/10.1016/j.rse.2020.112102,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0112,"Regional variations in transepidermal water loss, eccrine sweat gland density, sweat secretion rates and electrolyte composition in resting and exercising humans",2013,Extreme Physiology & Medicine,https://doi.org/10.1186/2046-7648-2-4,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0113,The role of hydrogen peroxide in regulation of plant metabolism and cellular signalling in response to environmental stresses.,2007,Acta Biochimica Polonica,https://doi.org/10.18388/abp.2007_3267,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0114,Desensitization of neuronal nicotinic receptors,2002,Journal of Neurobiology,https://doi.org/10.1002/neu.10109,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0115,Quantum Theory of Superresolution for Two Incoherent Optical Point Sources,2016,Physical Review X,https://doi.org/10.1103/physrevx.6.031033,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0116,"The Rotterdam Study: 2018 update on objectives, design and main results",2017,European Journal of Epidemiology,https://doi.org/10.1007/s10654-017-0321-4,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0117,The Flow Approach to Labor Markets: New Data Sources and Micro–Macro Links,2006,The Journal of Economic Perspectives,https://doi.org/10.1257/jep.20.3.3,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0118,From Anecdotal Evidence to Quantitative Evaluation Methods: A Systematic Review on Evaluating Explainable AI,2023,ACM Computing Surveys,https://doi.org/10.1145/3583558,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0119,Traditional and ancient rural economy in Mediterranean Europe: plus ça change?,1987,The Journal of Hellenic Studies,https://doi.org/10.2307/630071,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0120,"Redox regulation of the Calvin–Benson cycle: something old, something new",2013,Frontiers in Plant Science,https://doi.org/10.3389/fpls.2013.00470,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0121,The great multivariate time series classification bake off: a review and experimental evaluation of recent algorithmic advances,2020,Data Mining and Knowledge Discovery,https://doi.org/10.1007/s10618-020-00727-3,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0122,Patents and Cumulative Innovation: Causal Evidence from the Courts*,2014,The Quarterly Journal of Economics,https://doi.org/10.1093/qje/qju029,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0123,"Dynamic pricing and learning:Historical origins, current research, and new directions",2015,University of Twente Research Information,https://doi.org/10.1016/j.sorms.2015.03.001,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0124,General overview: European Integrated project on Aerosol Cloud Climate and Air Quality interactions (EUCAARI) – integrating aerosol research from nano to global scales,2011,Atmospheric chemistry and physics,https://doi.org/10.5194/acp-11-13061-2011,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0125,Kilonovae,2017,Living Reviews in Relativity,https://doi.org/10.1007/s41114-017-0006-z,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0126,Theory of Classification: a Survey of Some Recent Advances,2005,ESAIM Probability and Statistics,https://doi.org/10.1051/ps:2005018,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0127,"Health Insurance for “Humans”: Information Frictions, Plan Choice, and Consumer Welfare",2015,American Economic Review,https://doi.org/10.1257/aer.20131126,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0128,Force measurements in E-cadherin–mediated cell doublets reveal rapid adhesion strengthened by actin cytoskeleton remodeling through Rac and Cdc42,2004,The Journal of Cell Biology,https://doi.org/10.1083/jcb.200403043,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0129,Reactive oxygen species: Multidimensional regulators of plant adaptation to abiotic stress and development,2023,Journal of Integrative Plant Biology,https://doi.org/10.1111/jipb.13601,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0130,Comparing clouds and their seasonal variations in 10 atmospheric general circulation models with satellite measurements,2005,Journal of Geophysical Research Atmospheres,https://doi.org/10.1029/2004jd005021,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0131,Global temperature constraints on Aedes aegypti and Ae. albopictus persistence and competence for dengue virus transmission,2014,Parasites & Vectors,https://doi.org/10.1186/1756-3305-7-338,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0132,Human coronaviruses OC43 and HKU1 bind to 9- <i>O</i> -acetylated sialic acids via a conserved receptor-binding site in spike protein domain A,2019,Proceedings of the National Academy of Sciences,https://doi.org/10.1073/pnas.1809667116,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0133,Dark Energy Survey Year 3 results: Cosmology from cosmic shear and robustness to data calibration,2022,Physical review. D/Physical review. D.,https://doi.org/10.1103/physrevd.105.023514,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0134,"Mammalian Mitochondrial Complex I: Biogenesis, Regulation, and Reactive Oxygen Species Generation",2009,Antioxidants and Redox Signaling,https://doi.org/10.1089/ars.2009.2743,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0135,The role of chlorine in global tropospheric chemistry,2019,Atmospheric chemistry and physics,https://doi.org/10.5194/acp-19-3981-2019,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0136,Evaluation of machine learning algorithms for prediction of regions of high Reynolds averaged Navier Stokes uncertainty,2015,Physics of Fluids,https://doi.org/10.1063/1.4927765,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
SRC0137,"Cloud condensation nuclei in polluted air and biomass burning smoke near the mega-city Guangzhou, China – Part 1: Size-resolved measurements and implications for the modeling of aerosol particle hygroscopicity and CCN activity",2010,Atmospheric chemistry and physics,https://doi.org/10.5194/acp-10-3365-2010,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Le Cam two point method lower bound total variation,True,metadata_screened
