domain,dataset,target,expected_model,metric_model_key,model_role,config_path,local_data_paths,local_data_exists,split_dir,split_complete,split_row_counts,model_artifact_path,model_artifact_exists,evaluation_metrics_path,evaluation_metrics_contains_model,calibration_artifact_path,calibration_artifact_exists,backtest_artifact_path,backtest_artifact_exists,model_card_path,model_card_exists,safety_runtime_path,safety_runtime_exists,baseline_comparison_path,baseline_comparison_exists,runtime_negative_controls_path,runtime_negative_controls_exists,runtime_ablation_path,runtime_ablation_exists,paper_artifacts,paper_artifacts_exist,model_quality_gate_status,model_quality_gate_blockers,status,notes
Healthcare,MIMIC-III retrospective healthcare vital signs,hr_bpm,dl_tft,tft,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/tft_hr_bpm.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/tft_hr_bpm_conformal.json,True,artifacts/backtests/healthcare/tft_hr_bpm_test.npz,True,reports/healthcare/model_cards/hr_bpm.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,block,missing train split metrics for overfit/underfit audit; missing validation split metrics for overfit audit; underfit risk: r2 -0.292 is below policy floor 0.000; architecture evidence missing lookback; architecture evidence missing horizon,PARTIAL,Model-quality gate marks this non-release candidate as blocked: missing train split metrics for overfit/underfit audit; missing validation split metrics for overfit audit; underfit risk: r2 -0.292 is below policy floor 0.000; architecture evidence missing lookback; architecture evidence missing horizon
Healthcare,MIMIC-III retrospective healthcare vital signs,hr_bpm,dl_patchtst,patchtst,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/patchtst_hr_bpm.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/patchtst_hr_bpm_conformal.json,True,artifacts/backtests/healthcare/patchtst_hr_bpm_test.npz,True,reports/healthcare/model_cards/hr_bpm.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,block,missing train split metrics for overfit/underfit audit; missing validation split metrics for overfit audit; architecture evidence missing lookback; architecture evidence missing horizon; architecture evidence missing gradient_clip,PARTIAL,Model-quality gate marks this non-release candidate as blocked: missing train split metrics for overfit/underfit audit; missing validation split metrics for overfit audit; architecture evidence missing lookback; architecture evidence missing horizon; architecture evidence missing gradient_clip
Healthcare,MIMIC-III retrospective healthcare vital signs,spo2_pct,baseline_gbm,gbm,release_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/gbm_lightgbm_spo2_pct.pkl,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/gbm_spo2_pct_conformal.json,True,artifacts/backtests/healthcare/gbm_spo2_pct_test.npz,True,reports/healthcare/model_cards/spo2_pct.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
Healthcare,MIMIC-III retrospective healthcare vital signs,spo2_pct,quantile_gbm,quantile_gbm,uncertainty_component,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",,False,reports/healthcare/week2_metrics.json,False,artifacts/uncertainty/healthcare/spo2_pct_conformal.json,True,artifacts/backtests/healthcare/spo2_pct_test.npz,True,reports/healthcare/model_cards/spo2_pct.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_applicable,,PARTIAL,Configured quantile_gbm is treated as an uncertainty/calibration component; no independent checkpoint or model-quality metric key found.
Healthcare,MIMIC-III retrospective healthcare vital signs,spo2_pct,dl_lstm,lstm,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/lstm_spo2_pct.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/lstm_spo2_pct_conformal.json,True,artifacts/backtests/healthcare/lstm_spo2_pct_test.npz,True,reports/healthcare/model_cards/spo2_pct.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,block,validation/test drift: test/validation RMSE ratio 1.629 exceeds policy,PARTIAL,Model-quality gate marks this non-release candidate as blocked: validation/test drift: test/validation RMSE ratio 1.629 exceeds policy
Healthcare,MIMIC-III retrospective healthcare vital signs,spo2_pct,dl_tcn,tcn,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/tcn_spo2_pct.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/tcn_spo2_pct_conformal.json,True,artifacts/backtests/healthcare/tcn_spo2_pct_test.npz,True,reports/healthcare/model_cards/spo2_pct.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,block,validation/test drift: test/validation RMSE ratio 1.467 exceeds policy,PARTIAL,Model-quality gate marks this non-release candidate as blocked: validation/test drift: test/validation RMSE ratio 1.467 exceeds policy
Healthcare,MIMIC-III retrospective healthcare vital signs,spo2_pct,dl_nbeats,nbeats,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/nbeats_spo2_pct.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/nbeats_spo2_pct_conformal.json,True,artifacts/backtests/healthcare/nbeats_spo2_pct_test.npz,True,reports/healthcare/model_cards/spo2_pct.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,block,validation/test drift: test/validation RMSE ratio 1.899 exceeds policy; calibration under-coverage: PICP@90 0.694 below policy,PARTIAL,Model-quality gate marks this non-release candidate as blocked: validation/test drift: test/validation RMSE ratio 1.899 exceeds policy; calibration under-coverage: PICP@90 0.694 below policy
Healthcare,MIMIC-III retrospective healthcare vital signs,spo2_pct,dl_tft,tft,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/tft_spo2_pct.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/tft_spo2_pct_conformal.json,True,artifacts/backtests/healthcare/tft_spo2_pct_test.npz,True,reports/healthcare/model_cards/spo2_pct.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
Healthcare,MIMIC-III retrospective healthcare vital signs,spo2_pct,dl_patchtst,patchtst,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/patchtst_spo2_pct.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/patchtst_spo2_pct_conformal.json,True,artifacts/backtests/healthcare/patchtst_spo2_pct_test.npz,True,reports/healthcare/model_cards/spo2_pct.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,block,validation/test drift: test/validation RMSE ratio 1.991 exceeds policy; underfit risk: r2 -0.097 is below policy floor 0.000; calibration under-coverage: PICP@90 0.579 below policy,PARTIAL,Model-quality gate marks this non-release candidate as blocked: validation/test drift: test/validation RMSE ratio 1.991 exceeds policy; underfit risk: r2 -0.097 is below policy floor 0.000; calibration under-coverage: PICP@90 0.579 below policy
Healthcare,MIMIC-III retrospective healthcare vital signs,respiratory_rate,baseline_gbm,gbm,release_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/gbm_lightgbm_respiratory_rate.pkl,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/gbm_respiratory_rate_conformal.json,True,artifacts/backtests/healthcare/gbm_respiratory_rate_test.npz,True,reports/healthcare/model_cards/respiratory_rate.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
Healthcare,MIMIC-III retrospective healthcare vital signs,respiratory_rate,quantile_gbm,quantile_gbm,uncertainty_component,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",,False,reports/healthcare/week2_metrics.json,False,artifacts/uncertainty/healthcare/respiratory_rate_conformal.json,True,artifacts/backtests/healthcare/respiratory_rate_test.npz,True,reports/healthcare/model_cards/respiratory_rate.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_applicable,,PARTIAL,Configured quantile_gbm is treated as an uncertainty/calibration component; no independent checkpoint or model-quality metric key found.
Healthcare,MIMIC-III retrospective healthcare vital signs,respiratory_rate,dl_lstm,lstm,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/lstm_respiratory_rate.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/lstm_respiratory_rate_conformal.json,True,artifacts/backtests/healthcare/lstm_respiratory_rate_test.npz,True,reports/healthcare/model_cards/respiratory_rate.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
Healthcare,MIMIC-III retrospective healthcare vital signs,respiratory_rate,dl_tcn,tcn,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/tcn_respiratory_rate.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/tcn_respiratory_rate_conformal.json,True,artifacts/backtests/healthcare/tcn_respiratory_rate_test.npz,True,reports/healthcare/model_cards/respiratory_rate.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
Healthcare,MIMIC-III retrospective healthcare vital signs,respiratory_rate,dl_nbeats,nbeats,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/nbeats_respiratory_rate.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/nbeats_respiratory_rate_conformal.json,True,artifacts/backtests/healthcare/nbeats_respiratory_rate_test.npz,True,reports/healthcare/model_cards/respiratory_rate.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
Healthcare,MIMIC-III retrospective healthcare vital signs,respiratory_rate,dl_tft,tft,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/tft_respiratory_rate.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/tft_respiratory_rate_conformal.json,True,artifacts/backtests/healthcare/tft_respiratory_rate_test.npz,True,reports/healthcare/model_cards/respiratory_rate.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
Healthcare,MIMIC-III retrospective healthcare vital signs,respiratory_rate,dl_patchtst,patchtst,candidate_model,configs/train_forecast_healthcare.yaml,data/healthcare/mimic3/processed/mimic3_healthcare_orius.csv;data/healthcare/mimic3/processed/mimic3_manifest.json;data/healthcare/processed/features.parquet,True,data/healthcare/processed/splits,True,"{""calibration"": 8872, ""test"": 22800, ""train"": 100929, ""val"": 14087}",artifacts/models_healthcare/patchtst_respiratory_rate.pt,True,reports/healthcare/week2_metrics.json,True,artifacts/uncertainty/healthcare/patchtst_respiratory_rate_conformal.json,True,artifacts/backtests/healthcare/patchtst_respiratory_rate_test.npz,True,reports/healthcare/model_cards/respiratory_rate.md,True,reports/healthcare/runtime_summary.csv,True,reports/healthcare/runtime_comparator_summary.csv,True,reports/healthcare/runtime_negative_controls.csv,True,reports/healthcare/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
